,Analysis,Polarity,Profanity,Subjectivity,author id,compound,for,id,neg,neu,pos,text,type,Gender,Activist
138,Positive,0.2,False,0.2,533731296,0.4404,27792033,1517322552061923330,0.0,0.756,0.244," Thanks. I read this tweet and I thought, ""He Gets Us"".",Mention,Male,False
139,Neutral,0.0,False,0.0,56203247,0.0,27792033,1517321062165487622,0.0,1.0,0.0, 😂😂😂,Mention,Male,False
140,Positive,0.4833333333333333,False,0.4416666666666667,101808963,0.7797,27792033,1517302194818584576,0.106,0.685,0.209,"  This is gonna have to be the BEST, most AMAZING season of StrangerThings ever now that we know about the $30 million-per-episode price tag. Anything less will be savaged by critics and viewers alike. 😬",Mention,Male,False
141,Neutral,0.0,False,0.0,21004169,0.0,27792033,1517239497913741322,0.0,1.0,0.0, Should have gone with THE CNN+.,Mention,Male,False
142,Neutral,0.0,False,0.0,94372707,0.3612,27792033,1517227538963173380,0.0,0.737,0.263, This sounds like something a vegan would say,Mention,Male,False
143,Negative,-0.175,False,0.175,1301657254962192387,-0.296,27792033,1517212321252212736,0.258,0.604,0.137,"  Jesus, thank you ✨ I still refuse to watch her after that aloha mess",Mention,Male,False
144,Positive,0.05,False,0.1,14123181,0.0,27792033,1517209575941890048,0.0,1.0,0.0, CNN+ barely lasted a Scaramucci.,Mention,Male,False
145,Neutral,0.0,False,0.0,35860310,0.0,27792033,1517184077677445122,0.0,1.0,0.0, We should measure them in Scaramuccis,Mention,Male,False
146,Neutral,0.0,False,0.0,86598343,0.2732,27792033,1517180709537927181,0.0,0.916,0.084,"     Well there was a documentary about that already, called  What does 38 at the Garden add to the mix?",Mention,Male,False
147,Neutral,0.0,False,0.0,39114090,0.0,27792033,1517179901308129281,0.0,1.0,0.0, SIR 😂😂😂😂,Mention,Male,False
148,Neutral,0.0,False,0.0,788586002,0.0,27792033,1517178195560349698,0.0,1.0,0.0,  Even with Working on these shows and just seeing the day to day industrial level shovelling of cash into the incinerator it’s still mind blogging to see these figures.,Mention,Male,False
149,Positive,0.25,False,0.25,464138323,0.4404,27792033,1517174759557115906,0.0,0.58,0.42, And a better third act.,Mention,Male,False
150,Neutral,0.0,False,0.0,760353522718081026,0.0,27792033,1517174579151589391,0.0,1.0,0.0, 🤣,Mention,Male,False
151,Positive,0.7,False,0.6000000000000001,405964067,0.5927,27792033,1517174030016692224,0.0,0.51,0.49, But was it good? 🤔,Mention,Male,False
152,Neutral,0.0,False,0.0,1258071897885081603,0.0,27792033,1517070566553014272,0.0,1.0,0.0, 🤣🤣 https://t.co/IrI2iA20KF,Mention,Male,False
153,Positive,0.1,False,1.0,1516843349805875202,0.6669,27792033,1517048855396761600,0.0,0.821,0.179,      Must watch wow. Mr. Lin gave us Knicks fans a moment we will never forget. Put this one in my calendar guys,Mention,Male,False
154,Positive,0.35,False,0.65,107828253,0.802,27792033,1517045501073698821,0.0,0.379,0.621, Certainly inspiring billions in ShanghaiLockdown2022 haha https://t.co/mqs3uFas09,Mention,Male,False
155,Neutral,0.0,False,0.0,16422629,0.0,27792033,1516984915560214529,0.0,1.0,0.0, somehow we always do,Mention,Male,False
156,Neutral,0.0,False,0.0,1544469936,0.0,27792033,1516973045654695936,0.0,1.0,0.0, This man used to be the Mayor of London. Then he became Prime Minister... https://t.co/qqzeITxRDf,Mention,Male,False
157,Positive,0.1981481481481481,False,0.374074074074074,843670620793716736,0.5499,27792033,1516950285289144322,0.032,0.872,0.096," Pork rinds can speak to your SOUL, but THAT guy?

Would have been better to leave him in his son's basement.

Now everyone understands why they kept his azz down there in the first place 🤣 https://t.co/Y4LuCfU05V",Mention,Male,False
158,Neutral,0.0,False,0.0,25144913,0.0,27792033,1516948708956508163,0.0,1.0,0.0,  i wanted Maya,Mention,Male,False
159,Negative,-0.25,False,1.0,368196789,0.4404,27792033,1516947700373147648,0.137,0.526,0.337, sorry that was pretty cheesy https://t.co/DTylMM5qwQ,Mention,Male,False
160,Neutral,0.0,False,0.0,79851229,-0.4767,27792033,1516947532076789767,0.162,0.838,0.0,  I can’t imagine what would happen if Sprewell choked out Coach PJ in the Twitter age.,Mention,Male,False
161,Positive,0.5,False,1.0,368196789,-0.2263,27792033,1516946461300342784,0.174,0.826,0.0, who could forget that famous movie about addiction “cheesespotting”,Mention,Male,False
162,Neutral,0.0,False,0.0,912480651609219072,0.5106,27792033,1516945990862921730,0.0,0.548,0.452," trust me, we knew",Mention,Male,False
163,Neutral,0.0,False,0.0,1085036720431812609,0.0,27792033,1516941826841792512,0.0,1.0,0.0, And they could've had Maya.  Just baffling.,Mention,Male,False
164,Negative,-0.2545454545454544,False,0.3737373737373737,540844830,-0.8398,27792033,1516941488445444096,0.276,0.724,0.0, I feel so bad for the people of New York because this mayor will destroy their city. You could have had  https://t.co/G5qXkYZOvV,Mention,Male,False
165,Neutral,0.0,False,0.0,837966013,0.0,27792033,1516941381524238337,0.0,1.0,0.0," They elected Dr. Oz
And the police Comish is the …. https://t.co/KrzjYVgWa1",Mention,Male,False
166,Neutral,0.0,False,0.0,175380554,0.5106,27792033,1516940839863427073,0.0,0.476,0.524, “Sentient” seems generous.,Mention,Male,False
167,Negative,-0.0499999999999999,True,0.6,19821831,-0.5413,27792033,1516940836830912513,0.368,0.632,0.0, Un-fucking-believable. More disappointing by the day.,Mention,Male,False
168,Negative,-0.15,True,0.6,1265735590940741642,0.6414,27792033,1516939703739637765,0.0,0.541,0.459, He really doesn't know? WTF?,Mention,Male,False
169,Positive,0.35,False,0.5,78946500,0.875,27792033,1516911983638941696,0.0,0.444,0.556,      oh yeah? hahaha love it,Mention,Male,False
170,Neutral,0.0,False,0.0,953684126275485696,0.0,27792033,1516893270873235456,0.0,1.0,0.0,CAN NOT WAIT FOR THIS! Linsanity   https://t.co/lxOmztYtXl,Mention,Male,False
171,Neutral,0.0,False,0.0,1374831183419166722,0.0,27792033,1516884400784347137,0.0,1.0,0.0,"  is asian. Indians count as Asians, you'all",Mention,Male,False
172,Neutral,0.0,False,0.0,834275454727041025,0.0,27792033,1516826966673960961,0.0,1.0,0.0, https://t.co/jtWZRdb04P,Mention,Male,False
173,Neutral,0.0,False,0.0,210876365,0.0,27792033,1516822066133045251,0.0,1.0,0.0, For some reason Judge Ito incorrectly came to mind,Mention,Male,False
174,Neutral,0.0,False,0.0,78946500,0.0,27792033,1516819210147487744,0.0,1.0,0.0,38attheGarden premiering at  🎉🎉🎉  https://t.co/mX2AaWWdwm,Mention,Male,False
175,Negative,-0.0833333333333333,False,0.0833333333333333,834275454727041025,-0.296,27792033,1516818443315515394,0.155,0.845,0.0, Why no one talkin about Silk Sonic tho 🙃 both half asian. Cmon,Mention,Male,False
176,Positive,0.3333333333333333,False,0.5,78946500,0.7992,27792033,1516818383353769987,0.039,0.781,0.18,"i rant about many things but nothing gets me going like the magical moment that was Linsanity 🏀⛹🏻‍♂️

im in this documentary talking about  alongside faves    🎉🎉🎉

congrats to filmmakers   🏀🏀🏀 https://t.co/M0tYbwoee3",Mention,Male,False
177,Neutral,0.0,False,0.0,834275454727041025,0.0,27792033,1516814279638282240,0.0,1.0,0.0,"_Mal   Not the ""filipino is pacific islander"" BS. We are asian. We do not fall under ""pacific islander"" even our languages dont fall under that.",Mention,Male,False
178,Positive,0.0555555555555555,False,0.4111111111111111,834275454727041025,0.6486,27792033,1516813794881671174,0.0,0.719,0.281,   Hailee is less than half but she counts :],Mention,Male,False
179,Positive,0.6,True,1.0,1336949729016442880,0.5994,27792033,1516788654785835008,0.0,0.672,0.328,    Lmao it lasted 4 weeks. Chill.,Mention,Male,False
180,Neutral,0.0,False,0.0,1365381050910744576,0.3895,27792033,1516748024998817795,0.139,0.529,0.332,    Will never forget the excitement and energy. Thank you Jeremy.,Mention,Male,False
181,Neutral,0.0,False,0.0,14354471,0.0,27792033,1516711688652955655,0.0,1.0,0.0,     Yassss!,Mention,Male,False
182,Neutral,0.0,True,0.0,26200523,-0.5538,27792033,1516647449988849664,0.174,0.826,0.0,   Just set a cal event for 5/2. Trying to get me and girl some damn tickets!!!,Mention,Male,False
183,Neutral,0.0,False,0.0,788126437383475200,0.0,27792033,1516636953365688321,0.0,1.0,0.0, Yoshiki Hayashi.,Mention,Male,False
184,Positive,0.3166666666666666,False,0.5666666666666668,108953853,0.7269,27792033,1516624996751265798,0.0,0.534,0.466,   This actually looks pretty good 🏀🏀,Mention,Male,False
185,Neutral,0.0,False,0.0,2616343532,0.0,27792033,1516624723001675777,0.0,1.0,0.0,   👀,Mention,Male,False
186,Neutral,0.0,False,0.0,181781927,-0.743,27792033,1516624464062033924,0.474,0.526,0.0, Why ignore how Carmelo Anthony helped ruin Linsanity.,Mention,Male,False
187,Positive,0.4000000000000001,False,0.5125000000000001,2181446503,0.9371,27792033,1516622602336411648,0.0,0.717,0.283,": I'm thrilled to finally be able to share that I helped produce a film about a  legend and Asian American icon  with the Academy Award winning team of  and , directed by Frank Chi. So proud that 38 at the Garden… https://t.co/yhvZarJ7MO",Mention,Male,False
188,Neutral,0.0,False,0.0,2181446503,0.5719,27792033,1516622597311680512,0.0,0.73,0.27,: Here's the 38atTheGarden trailer for your viewing pleasure: https://t.co/CJKdwPNWwx,Mention,Male,False
189,Positive,0.30625,False,0.75,2181446503,0.7645,27792033,1516622595046752257,0.0,0.809,0.191,": So today I'm extremely proud to announce this little journey I went on with my boy Frank Chi, Samir Hernandez and   is premiering at  film festival. https://t.co/BLTKnuJLwF",Mention,Male,False
190,Neutral,0.0,False,0.0,2658514094,0.0,27792033,1516618327363309570,0.0,1.0,0.0,     ,Mention,Male,False
191,Neutral,0.0,False,0.0,2848468613,0.0,27792033,1516616607434485764,0.0,1.0,0.0,     Wait—it’s already been 10 years?! Can’t wait to watch!!!,Mention,Male,False
192,Neutral,0.0,False,0.0,542571294,0.0,27792033,1516604104398696449,0.0,1.0,0.0,     Tweet,Mention,Male,False
193,Positive,0.3571428571428571,False,0.5714285714285714,1510378306088091649,0.4824,27792033,1516593629887873038,0.153,0.55,0.297,"    https://t.co/iawjcZPHhF 
U.S. SPECIAL FORCES FIGHT UNDERGROUND 4-19-2020 PLEASE WATCH AND SHARE🇺🇸",Mention,Male,False
194,Neutral,0.0,False,0.0,70731048,0.6688,27792033,1516587706301960192,0.0,0.471,0.529,    Congratulations!!,Mention,Male,False
195,Positive,0.1666666666666666,False,0.6,322966183,0.8074,27792033,1516581710779060227,0.041,0.734,0.225,"    Man, if you think you only affected people that look like you, you are selling yourself short my friend

You inspired people of many backgrounds and nationalities, including me",Mention,Male,False
196,Neutral,0.0,False,0.0,1030665432808615936,0.0,27792033,1516579693788647428,0.0,1.0,0.0, https://t.co/iwW5vCCM1h,Mention,Male,False
197,Neutral,0.0,False,0.0,749075387104292866,0.0,27792033,1516578785381990403,0.0,1.0,0.0,    And ours too❤️,Mention,Male,False
198,Positive,0.3,False,0.8,390218111,0.4939,27792033,1516578236653875205,0.0,0.686,0.314,  An exciting time in the NBA.,Mention,Male,False
199,Neutral,0.0,False,0.0,799748904,0.0,27792033,1516573234803617793,0.0,1.0,0.0,"_the_rice  Oh wait he’s not American, is he?",Mention,Male,False
200,Neutral,0.0,False,0.0,799748904,0.0,27792033,1516573140004089862,0.0,1.0,0.0,_the_rice  Jackie Chan?!?!,Mention,Male,False
201,Positive,0.2857142857142857,False,0.5357142857142857,1147121294971953153,0.0,27792033,1516573038820667399,0.0,1.0,0.0," Gotta be Tiger Woods, right?",Mention,Male,False
202,Negative,-0.1,True,0.4,831785148,-0.836,27792033,1516568613657841664,0.364,0.578,0.058, They’re really into exercising their rights to kill whoever the fuck they want without consequence.,Mention,Male,False
203,Neutral,0.0,False,0.0,1484987639631470592,0.0,27792033,1516564211152809984,0.0,1.0,0.0, Nathan,Mention,Male,False
204,Positive,0.3333333333333333,False,0.5,42833043,0.0,27792033,1516564065992204292,0.0,1.0,0.0, i just saw everything everywhere all at once today. i can’t believe i left james hong off this list.. he’s def one of the most famous imo,Mention,Male,False
205,Neutral,0.0,False,0.0,283102923,0.0,27792033,1516563939626299395,0.0,1.0,0.0, https://t.co/UWgk1kKqbE,Mention,Male,False
206,Positive,0.1079545454545454,False,0.5181818181818182,1491439328744157196,0.0,27792033,1516561829278978053,0.0,1.0,0.0,"     🚀🚀RACA INU 🚀🚀

Its time to get dextool trending !!!
https://t.co/o5sBKAb986
All links are updated so go there , put Raca INU on your watchlist !!!
Also try refreshing your page every few mins !! Lfgooo time to get new ATH 🚀🚀🚀🚀🚀
TG:https://t.co/Uea2cHukYC",Mention,Male,False
207,Neutral,0.0,False,0.0,253556280,0.0,16028034,1518377573864116224,0.0,1.0,0.0," In Nawlins, before the Deluge, we understood this.

https://t.co/AflPjk2fec",Mention,Male,False
208,Positive,0.1,False,0.1625,2515744518,0.1154,16028034,1518372092441333760,0.0,0.97,0.03,  Just the basic understanding that a President proposes a budget but it is Congress that has the Constitutional Authority to pass/change the budget and fund the 💰. Dems don’t really have a Congressional majority. This is why we need to keep the House Majority &amp; add Dem Senators. https://t.co/9Vq5zQNpG5,Mention,Male,False
209,Positive,0.225,False,0.525,2515744518,-0.3612,16028034,1518369695019069440,0.092,0.847,0.061,"  I don’t want to stifle critique or stop people from pushing for more progressive but because so many Americans now lack a fundamental understanding of how government works we have to be careful about how, when &amp; where we critique. Our citizenry doesn’t understand political nuance",Mention,Male,False
210,Positive,0.2766666666666666,False,0.5166666666666667,149015072,0.4215,16028034,1518369633459486720,0.0,0.906,0.094,  I am planning to vote in my state's Republican primary in two years for this exact reason. Lucky that Missouri has an open primary system in place.,Mention,Male,False
211,Positive,0.5633333333333334,False,1.0,494052340,0.7382,16028034,1518367907994079232,0.118,0.504,0.378,  Yeah but…don’t you feel like this could be very easily exploited? Like it has been for decades?,Mention,Male,False
212,Positive,0.0333333333333333,False,0.2733333333333333,82395347,-0.5803,16028034,1518367879028224002,0.17,0.737,0.092, But what’s the difference between Black Samurai X and White Samurai X? And White X got 50 more X than the Black version? Feels like racism if you ask me.,Mention,Male,False
213,Neutral,0.0,False,0.125,32256221,0.0,16028034,1518365823232094209,0.0,1.0,0.0, SAME,Mention,Male,False
214,Neutral,0.0,False,0.0,191306246,0.0,16028034,1518362423601811456,0.0,1.0,0.0, Man listen,Mention,Male,False
215,Neutral,0.0,False,0.0,1324174384609841152,0.0,16028034,1518362421391511552,0.0,1.0,0.0, You can’t tell me Jokic would’ve made that sideline pass if he didn’t watch Russ film,Mention,Male,False
216,Positive,0.25,False,0.25,1214901905140400128,0.0,16028034,1518356865180131332,0.0,1.0,0.0, Exactly,Mention,Male,False
217,Neutral,0.0,False,0.0,42941784,-0.3182,16028034,1518355924288741379,0.434,0.566,0.0," That too, smh",Mention,Male,False
218,Neutral,0.0,False,0.0,319989744,0.0,16028034,1518344508685049857,0.0,1.0,0.0, Bonedega https://t.co/tr3tk4683F,Mention,Male,False
219,Negative,-0.3,False,0.4,13522032,0.0,16028034,1518342978049388546,0.0,1.0,0.0, At least he didn’t have anything to do with it this time.,Mention,Male,False
220,Negative,-0.0325,False,0.2933333333333333,1491568338983690240,0.0,16028034,1518339770467897346,0.0,1.0,0.0, Those egg cheeses don't last very long at all 😭,Mention,Male,False
221,Neutral,0.0,False,0.0,16070597,0.0,16028034,1518339440711806986,0.0,1.0,0.0,  My man!,Mention,Male,False
222,Positive,0.3333333333333333,True,0.5958333333333334,197697814,0.6908,16028034,1518337906556870656,0.176,0.539,0.286," Safe sex products *should* be up front and easy to know what they have so you can take care of your business safely and responsibly. No shame, no stigma",Mention,Male,False
223,Neutral,0.0,False,0.0,495060702,0.0,16028034,1518335363365982216,0.0,1.0,0.0,  https://t.co/dCs8wCKcNI,Mention,Male,False
224,Neutral,0.0,False,0.0,1210058939548626944,0.0,16028034,1518335163842777088,0.0,1.0,0.0,"  Besides, Bucks/Celtics next? https://t.co/wKioFAn4O0",Mention,Male,False
225,Positive,0.85,False,1.0,495060702,0.765,16028034,1518334678859669504,0.0,0.548,0.452,  the harmony of a cohesive team is a beautiful sight.,Mention,Male,False
226,Neutral,0.0,False,0.0,1210058939548626944,0.0,16028034,1518333860899016704,0.0,1.0,0.0," ""*I* ain't gonna be out here getting swept*",Mention,Male,False
227,Positive,0.5,False,0.5,92441303,0.296,16028034,1518333082767560704,0.0,0.784,0.216," Ok, why you gotta rile us up, Rod?",Mention,Male,False
228,Negative,-0.6,True,0.8,16070597,0.0,16028034,1518307223574917123,0.0,1.0,0.0, Who keeps fucking with you?,Mention,Male,False
229,Positive,0.8,False,0.4,570586902,-0.7306,16028034,1518303907994390530,0.321,0.679,0.0," If he doesn't win, it's one of those ""Kareem can't win em all"" years",Mention,Male,False
230,Positive,0.6,True,1.0,1491568338983690240,0.7605,16028034,1518303296049627136,0.109,0.453,0.438, Lmao please you like mango so we can forget about all this..,Mention,Male,False
231,Negative,-1.0,True,1.0,1491568338983690240,-0.8122,16028034,1518301420658872322,0.545,0.455,0.0, Damn! No coconut? you're insulting Caribbean folks everywhere 😭🥴,Mention,Male,False
232,Positive,0.8,False,0.7,1491568338983690240,0.6868,16028034,1518300090716282881,0.0,0.712,0.288, You like it? What about the orange coconut treats in from of the registers lol?,Mention,Male,False
233,Neutral,0.0,False,0.0,1491568338983690240,0.0,16028034,1518298869750243329,0.0,1.0,0.0, Yess..did you have any chopped cheese yet,Mention,Male,False
234,Neutral,0.0,False,0.0,1595548356,0.4019,16028034,1518268425696546816,0.0,0.27,0.73, Yes,Mention,Male,False
235,Neutral,0.0,False,0.0,768757080,0.3612,16028034,1518258555622768642,0.0,0.667,0.333, does Jordan like Steve Nash?,Mention,Male,False
236,Positive,0.6000000000000001,False,0.9,17836053,-0.1027,16028034,1518257887742763008,0.139,0.743,0.119,"   The food looks amazing, but I have no idea how I’m supposed to eat it",Mention,Male,False
237,Neutral,0.0,False,0.0,21362856,-0.296,16028034,1518249202043793417,0.306,0.694,0.0," Buttered &amp; toasted, no ketchup",Mention,Male,False
238,Neutral,0.0,False,0.0,454202673,-0.6679,16028034,1518239762498342915,0.472,0.528,0.0, Ban white women from arena!!!,Mention,Male,False
239,Positive,1.0,False,1.0,30954675,0.5719,16028034,1518237738478223361,0.0,0.73,0.27,Had a wonderful brunch yesterday with   and his fiancé https://t.co/LtadYR8OVs,Mention,Male,False
240,Neutral,0.0,False,0.0,191306246,0.296,16028034,1518236687503179778,0.0,0.312,0.688, Yep,Mention,Male,False
241,Neutral,0.0,False,0.0,19992172,0.0,16028034,1518233632598630400,0.0,1.0,0.0, I never get ketchup either.,Mention,Male,False
242,Neutral,0.0,False,0.0,32951806,0.0,16028034,1518228816136708097,0.0,1.0,0.0, I get mine with chipotle sauce but my bodegas are fancy 😂,Mention,Male,False
243,Neutral,0.0,False,0.0,740710629078618112,0.0,16028034,1518227422767898624,0.0,1.0,0.0," Not gonna yuk your yum, but for me ketchup is always on the side. Mustard and mayonnaise go on the roll/biscuit/toast, ketchup is for dipping.",Mention,Male,False
244,Neutral,0.0,False,0.0,1228491846013214721,0.0,16028034,1518223870603698181,0.0,1.0,0.0, Banana ketchup though?,Mention,Male,False
245,Positive,0.6,False,0.9,1680622466,0.6249,16028034,1518223410345750528,0.0,0.819,0.181," Yes, the roll must be toasted.

But why the ketchup? I like ketchup on potatoes and things but this kind of sandwich doesn't need it.",Mention,Male,False
246,Neutral,0.0,False,0.0,33362883,0.0258,16028034,1518222595526643712,0.16,0.675,0.166, Yes. Did you fight the person who told you to add pickles?,Mention,Male,False
247,Neutral,0.0,False,0.0,92441303,0.0,16028034,1518222026548211712,0.0,1.0,0.0, Of course.,Mention,Male,False
248,Neutral,0.0,False,0.0,111591687,0.4019,16028034,1518221703134035970,0.0,0.27,0.73, Yes,Mention,Male,False
249,Neutral,0.0,False,0.0,259551083,0.4019,16028034,1518221457305837575,0.0,0.27,0.73, Yes,Mention,Male,False
250,Neutral,0.0,False,0.0,1158395065405825025,0.0,16028034,1518221346710376450,0.0,1.0,0.0, Try it on a toasted bagel 🥯,Mention,Male,False
251,Negative,-0.1875,False,0.5,465019338,0.0,16028034,1518221228271624192,0.0,1.0,0.0, Absolutely.put a little butter on that toasted rolls,Mention,Male,False
252,Neutral,0.0,False,0.0,37743120,0.4019,16028034,1518221175222120453,0.0,0.27,0.73, yes,Mention,Male,False
253,Neutral,0.0,False,0.0,2409094812,-0.1027,16028034,1518206736691253248,0.318,0.682,0.0, Iykyk. Idk. 🤷‍♂️,Mention,Male,False
254,Negative,-0.4,False,0.4,165871534,0.0,16028034,1518205474293886982,0.0,1.0,0.0, I 💜  this game.,Mention,Male,False
255,Neutral,0.0,False,0.0,902267779952279553,0.1561,16028034,1518198991049142272,0.077,0.82,0.103," Nash ain't been coaching a thing. Remember how Kyrie said BK don't need a coach? Yeah, looks like they got what they wanted 😆",Mention,Male,False
256,Neutral,0.0,False,1.0,884549528711516167,0.0,16028034,1518153367465439233,0.0,1.0,0.0," I think there is only one there.

And when I lived there, not even once did I think ""let's try Arby's"".",Mention,Male,False
257,Neutral,0.0,False,0.0,54415975,0.0,16028034,1518119589116321793,0.0,1.0,0.0, Annihilation https://t.co/7gnTvhmkaS,Mention,Male,False
258,Positive,0.4121428571428571,False,0.687142857142857,342866525,0.5553,16028034,1518101289434902529,0.128,0.656,0.216," Also, the actors aren't supposed to create flattering portraits of these legacies. Every one of them is crushing the job of creating a unique, imperfect, impressive character and multiple relationship dynamics. The casting director can get any job they want right now.",Mention,Male,False
259,Positive,0.5000000000000001,False,0.9,1367608347315306496,0.3802,16028034,1518083074705268736,0.0,0.794,0.206, Huge Euro Wine -- You can taste every step! 🤣🤣🤣,Mention,Male,False
260,Positive,0.2,False,0.4,18297701,0.2263,16028034,1518081764668977153,0.0,0.678,0.322,  Straight up wellin' 😅,Mention,Male,False
261,Positive,0.4,False,0.7625,1291374398814015489,0.886,16028034,1518078891419709441,0.0,0.648,0.352, Do yourself a favor and find a good Tongdak (Korean) chicken place. The fried variation is better in my opinion but the roasted is also awesome.,Mention,Male,False
262,Neutral,0.0,False,0.0,78342951,0.0,16028034,1518077950104547328,0.0,1.0,0.0, Pruno,Mention,Male,False
263,Negative,-0.05,True,0.4,34714631,-0.8316,16028034,1518077901324886016,0.527,0.473,0.0, A yo dead ass… that’s some wild ass villainy…,Mention,Male,False
264,Negative,-0.0866666666666666,True,0.5633333333333332,37287411,-0.6597,16028034,1518077579600797700,0.434,0.331,0.235, Damn I didn't know white people loved chicken like that..they dead ass serious about this🤣😂🤣😂,Mention,Male,False
265,Neutral,0.0,False,0.0,34714631,0.0,16028034,1518077540002410497,0.0,1.0,0.0, Hey umm… did she have a Ref costume on up under that!?!?!,Mention,Male,False
266,Neutral,0.0,False,0.0,948584766,0.0,16028034,1518077128092303360,0.0,1.0,0.0, She was literally all over that.,Mention,Male,False
267,Neutral,0.0,False,0.0,268286068,0.0,16028034,1518072184534716416,0.0,1.0,0.0,  Celts were pups.,Mention,Male,False
268,Neutral,0.0,False,0.0,570586902,0.0,16028034,1518057708959715330,0.0,1.0,0.0, For which team remains to be seen,Mention,Male,False
269,Positive,0.8,False,0.7,203281402,0.1531,16028034,1518052177243258880,0.275,0.375,0.35, Lol no he not,Mention,Male,False
270,Positive,0.35,False,0.425,948584766,0.6808,16028034,1518052002642731008,0.0,0.588,0.412, I know a good developmental coach that got freed up recently.,Mention,Male,False
271,Neutral,0.0,False,0.0,988893026201358338,0.0,16028034,1518051370246549507,0.0,1.0,0.0, And Rod’s crusade against Arby’s continues. One day they will songs ballads about your efforts.,Mention,Male,False
272,Positive,0.296875,False,0.825,149123069,0.8057,16028034,1518050966548983814,0.0,0.491,0.509,  Oh wow this is niiice!! So cool!,Mention,Male,False
273,Neutral,0.0,False,0.0,194515297,0.0,16028034,1518049534383124480,0.0,1.0,0.0,  😶,Mention,Male,False
274,Positive,0.35,False,0.65,13522032,0.4215,16028034,1518048837985869824,0.0,0.263,0.737, True.,Mention,Male,False
275,Neutral,0.0,False,0.0,16782243,0.0,16028034,1518048590073114624,0.0,1.0,0.0,How can she slap?!     https://t.co/V8tAI0IsRS,Mention,Male,False
276,Neutral,0.0,False,0.0,83499321,-0.6908,16028034,1518048435353669637,0.49,0.34,0.17," like, fired before the press conference fired",Mention,Male,False
277,Neutral,0.0,False,0.0666666666666666,92334777,-0.3321,16028034,1518047216908349443,0.088,0.857,0.055,I’m Milwaukee… we kinda still don’t like him : You ever think about how one made three changes how we view Steve Nash last year and how we view Coach Bud? Bud might've even gotten fired.,Mention,Male,False
278,Neutral,0.0,True,0.0,39350321,0.0,16028034,1518046295461711874,0.0,1.0,0.0, He’ll never coach again.,Mention,Male,False
279,Positive,0.5,False,0.5,129390841,0.4404,16028034,1518045831105896449,0.0,0.633,0.367, Better than for the Lakers.,Mention,Male,False
280,Neutral,0.0,False,0.0,30954675,0.0,16028034,1518028888638644225,0.0,1.0,0.0,_ryan   _CLT  https://t.co/J43RrKznIm,Mention,Male,False
281,Neutral,0.0,False,0.0,1158395065405825025,0.0,16028034,1518022243342819328,0.0,1.0,0.0, Brooklyn Dodgers =\= Brooklyn Nets,Mention,Male,False
282,Neutral,0.0,False,0.0,818578899974193154,0.0,16028034,1518021001434611712,0.0,1.0,0.0, Jackie Robinson jersey. 🔥🔥,Mention,Male,False
283,Neutral,0.0,False,0.0,959919017136939008,0.0,16028034,1518020853098758144,0.0,1.0,0.0,_ryan   _CLT   https://t.co/zQyfVgZZSU,Mention,Male,False
284,Positive,0.35,False,0.65,2826909028,0.6597,16028034,1518019599077359624,0.0,0.426,0.574, Sweet play on words there,Mention,Male,False
285,Positive,0.1166666666666666,True,0.7666666666666666,616283167,-0.6816,16028034,1518013294635884545,0.464,0.26,0.276, Plate numbers?!?!?! Shit nigga lyin like shit! Lol.,Mention,Male,False
286,Positive,0.5,False,0.5,38168426,0.0,16028034,1517992618327748608,0.0,1.0,0.0," I had video of the Arby's line I was in, but I captured too many plate numbers.",Mention,Male,False
287,Neutral,0.0,False,0.0,1595548356,0.0,16028034,1517990683700699138,0.0,1.0,0.0, 😂😂😂😂,Mention,Male,False
288,Neutral,0.0,False,0.0,17632447,0.0,16028034,1517970229325754368,0.0,1.0,0.0, 🤣🤣🤣🤣🤣,Mention,Male,False
289,Positive,0.8,False,0.7,315405806,0.4215,16028034,1517966218447237120,0.0,0.682,0.318, Those are all employee vehicles. Lol,Mention,Male,False
290,Neutral,0.0,False,0.0,92441303,0.0,16028034,1517959286210527232,0.0,1.0,0.0,  We do. For a bus.,Mention,Male,False
291,Neutral,0.0,False,0.0,28862856,0.0,16028034,1517958610281771011,0.0,1.0,0.0,"_ryan   _CLT   I thought that was called ""brunch""?",Mention,Male,False
292,Neutral,0.0,False,0.0,570586902,0.0,16028034,1517958064103739393,0.0,1.0,0.0, Every car in that lot is registered to a laundromat,Mention,Male,False
293,Positive,0.3770833333333333,False,0.6916666666666667,1457389079834906625,0.9259,16028034,1517955503778934785,0.0,0.684,0.316,"_ryan   _CLT   Go for it! The both of y'all are super sharp and have a lot of great insight, I would love to get weekly updates in a podcast.",Mention,Male,False
294,Neutral,0.0,False,0.0,928438377065734144,0.0,16028034,1517953116456599552,0.0,1.0,0.0, https://t.co/tEuHpkJRFI,Mention,Male,False
295,Neutral,0.0,False,0.0,3110929594,0.0,16028034,1517952767951790080,0.0,1.0,0.0, Front I'm telling you!,Mention,Male,False
296,Positive,0.1,False,0.3,236161276,-0.1027,16028034,1517952477148205062,0.091,0.909,0.0, I heard they pay people to sit in the parking lot so it seems busy,Mention,Male,False
297,Neutral,0.0,False,0.1,1681260343,0.4939,16028034,1517951268983037952,0.0,0.904,0.096,"So  and I are thinking of starting a podcast. Not involved with  or _CLT, just us discussing the happenings of the week. Inspired by  and . What do ya think?",Mention,Male,False
